"","lon","lat","address","zip","city","state","metro","county_name","x2020_01"
"2709",-84.3332227,30.45095,"2608 w tennessee st, tallahassee, fl 32304, usa","32304","Tallahassee","FL","Tallahassee","Leon County",92870
"2710",-81.207386,28.6441715,"1819 alafaya trail, oviedo, fl 32765, usa","32765","Oviedo","FL","Orlando-Kissimmee-Sanford","Seminole County",320193
"2711",-90.2050383,38.6324104,"1727 locust st, st. louis, mo 63103, usa","63103","Saint Louis","MO","St. Louis","Saint Louis City",143105
"2712",-85.8886655,37.7371257,"n dixie hwy, elizabethtown, ky 42701, usa","42701","Elizabethtown","KY","Elizabethtown-Fort Knox","Hardin County",171526
"2713",-98.4323964,29.4947458,"1533 austin hwy unit 102, san antonio, tx 78218, usa","78218","San Antonio","TX","San Antonio-New Braunfels","Bexar County",152000
"2714",-108.5979871,39.0962355,"630 24 1/2 rd, grand junction, co 81505, usa","81505","Grand Junction","CO","Grand Junction","Mesa County",322109
"2715",-83.4161558,43.4756472,"1560 w caro rd, caro, mi 48723, usa","48723","Caro","MI","","Tuscola County",97584
"2716",-81.36978,28.5126229,"500 e michigan st, orlando, fl 32806, usa","32806","Orlando","FL","Orlando-Kissimmee-Sanford","Orange County",299558
"2717",-91.5015766,41.6435516,"1410 s 1st ave, iowa city, ia 52240, usa","52240","Iowa City","IA","Iowa City","Johnson County",219061
"2718",-117.9773428,34.0819909,"13550 ramona blvd, baldwin park, ca 91706, usa","91706","Baldwin Park","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",478083
"2719",-85.4295779,41.7891785,"947 s centerville rd, sturgis, mi 49091, usa","49091","Sturgis","MI","Sturgis","Saint Joseph County",130875
"2720",-84.4722104,38.0658649,"130 new circle rd, lexington, ky 40505, usa","40505","Lexington","KY","Lexington-Fayette","Fayette County",129651
"2721",-75.9832663,42.0976817,"3701 vestal pkwy e, vestal, ny 13850, usa","13850","Town Of Vestal","NY","Binghamton","Broome County",151557
"2722",-121.2865773,38.7818487,"933 pleasant grove blvd, roseville, ca 95678, usa","95678","Roseville","CA","Sacramento--Roseville--Arden-Arcade","Placer County",406766
"2723",-88.2703397,41.4549108,"426 w mondamin st, minooka, il 60447, usa","60447","Minooka","IL","Chicago-Naperville-Elgin","Grundy County",224989
"2724",-80.2657333,26.6632609,"13833 wellington trace e1, wellington, fl 33414, usa","33414","Wellington","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County",385372
"2725",-97.3985302,42.8998484,"2508 fox run pkwy, yankton, sd 57078, usa","57078","Yankton","SD","Yankton","Yankton County",178382
"2726",-92.8392388,45.0348434,"5980 krueger ln, stillwater, mn 55082, usa","55082","Stillwater","MN","Minneapolis-St. Paul-Bloomington","Washington County",375273
"2727",-86.1913858,39.7740683,"1635 w michigan st, indianapolis, in 46222, usa","46222","Indianapolis","IN","Indianapolis-Carmel-Anderson","Marion County",58657
"2728",-74.1357407,41.062513,"ramsey, nj 07446, usa","07446",NA,NA,NA,NA,NA
"2729",-73.243412,42.354618,"68 willow creek rd, lenox, ma 01240, usa","01240",NA,NA,NA,NA,NA
"2730",-73.8173694,42.7033196,"1 fuller rd, albany, ny 12205, usa","12205","Town of Colonie","NY","Albany-Schenectady-Troy","Albany County",217772
"2731",-73.3001233,42.4634503,"pittsfield, ma 01201, usa","01201",NA,NA,NA,NA,NA
"2732",-80.5816205,40.6728038,"15765 oh-170, calcutta, oh 43920, usa","43920","East Liverpool","OH","Salem","Columbiana County",67663
"2733",-81.3501399,28.6528442,"7800 s us hwy 17 92, casselberry, fl 32730, usa","32730","Casselberry","FL","Orlando-Kissimmee-Sanford","Seminole County",216908
"2734",-78.8137612,42.768188,"4250 mckinley pkwy, hamburg, ny 14075, usa","14075","Town of Hamburg","NY","Buffalo-Cheektowaga-Niagara Falls","Erie County",200391
"2735",-88.9534311,30.4023311,"1955 pass rd, biloxi, ms 39531, usa","39531","Biloxi","MS","Gulfport-Biloxi-Pascagoula","Harrison County",135227
"2736",-88.583178,44.780132,"300 lakeland rd, shawano, wi 54166, usa","54166","Shawano","WI","Shawano","Shawano County",140987
"2737",-80.851841,35.031253,"16025 lancaster hwy, charlotte, nc 28277, usa","28277","Charlotte","NC","Charlotte-Concord-Gastonia","Mecklenburg County",372037
"2738",-95.4945772,29.6768238,"9606 hillcroft st, houston, tx 77096, usa","77096","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",344368
"2739",-93.7140802,32.427998,"8100 jump run dr, shreveport, la 71115, usa","71115","Shreveport","LA","Shreveport-Bossier City","Caddo Parish",195475
"2740",-97.1273068,31.5728311,"916 e waco dr, waco, tx 76704, usa","76704","Waco","TX","Waco","McLennan County",66774
"2741",-84.0205014,42.3035826,"1167 s main st, chelsea, mi 48118, usa","48118","Chelsea","MI","Ann Arbor","Washtenaw County",295093
"2742",-95.5766858,29.5772305,"5005 hwy 6, missouri city, tx 77459, usa","77459","Missouri City","TX","Houston-The Woodlands-Sugar Land","Fort Bend County",281167
"2743",-117.3082052,33.1794434,"3700 haymar dr, oceanside, ca 92056, usa","92056","Oceanside","CA","San Diego-Carlsbad","San Diego County",550187
"2744",-93.178051,44.9580935,"553 fairview ave n, st paul, mn 55104, usa","55104","Saint Paul","MN","Minneapolis-St. Paul-Bloomington","Ramsey County",249712
"2745",-104.7552115,38.7908456,"2855 s academy blvd, colorado springs, co 80916, usa","80916","Colorado Springs","CO","Colorado Springs","El Paso County",253440
"2746",-91.7965679,43.2897541,"915 short st, decorah, ia 52101, usa","52101","Decorah","IA","","Winneshiek County",199176
"2747",-87.9072762,42.7155868,"1630 enterprise dr, sturtevant, wi 53177, usa","53177","Sturtevant","WI","Racine","Racine County",200365
"2748",-118.2020267,33.789694,"800 w pacific coast hwy, long beach, ca 90806, usa","90806","Long Beach","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",546214
"2749",-92.0854252,37.9980834,"508 5th st, dixon, mo 65459, usa","65459","Dixon","MO","Fort Leonard Wood","Pulaski County",135786
"2750",-93.1361681,35.3158349,"n arkansas ave, russellville, ar 72802, usa","72802","Russellville","AR","Russellville","Pope County",154177
"2751",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2752",-122.033443,37.3672574,"715 sunnyvale saratoga rd, sunnyvale, ca 94087, usa","94087","Sunnyvale","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County",1935704
"2753",-81.7823761,28.8209124,"10600 us-441, leesburg, fl 34788, usa","34788","Leesburg","FL","Orlando-Kissimmee-Sanford","Lake County",177336
"2754",-83.329201,43.050451,"1945 w genesee st, lapeer, mi 48446, usa","48446","Lapeer","MI","Detroit-Warren-Dearborn","Lapeer County",180005
"2755",-92.6475223,41.295351,"200 high ave w #1oskaloosa, oskaloosa, ia 52577, usa","52577","Oskaloosa","IA","Oskaloosa","Mahaska County",116449
"2756",-95.4696306,30.3170628,"1102 w dallas st, conroe, tx 77301, usa","77301","Conroe","TX","Houston-The Woodlands-Sugar Land","Montgomery County",162207
"2757",-70.2533184,43.6351845,"50 market st, south portland, me 04106, usa","04106",NA,NA,NA,NA,NA
"2758",-85.0057904,41.1301018,"10540 maysville rd, fort wayne, in 46815, usa","46815","Fort Wayne","IN","Fort Wayne","Allen County",150252
"2759",-112.219431,33.4815543,"2929 n 75th ave, phoenix, az 85033, usa","85033","Phoenix","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",190729
"2760",-121.09306,38.9368102,"2460 grass valley hwy, auburn, ca 95603, usa","95603","Auburn","CA","Sacramento--Roseville--Arden-Arcade","Placer County",476875
"2761",-123.2053064,44.2266747,"1495 pacific hwy w, junction city, or 97448, usa","97448","Junction City","OR","Eugene","Lane County",317629
"2762",-78.0271961,41.7677227,"149 us-6, coudersport, pa 16915, usa","16915","Coudersport","PA","","Potter County",110244
"2763",-81.2878345,28.5137533,"7390 curry ford rd, orlando, fl 32822, usa","32822","Orlando","FL","Orlando-Kissimmee-Sanford","Orange County",201002
"2764",-77.4927878,38.2435192,"4701 market st a, fredericksburg, va 22408, usa","22408","Fredericksburg","VA","Washington-Arlington-Alexandria","Spotsylvania County",289853
"2765",-121.7580585,36.9116923,"470 main st, watsonville, ca 95076, usa","95076","Watsonville","CA","Santa Cruz-Watsonville","Santa Cruz County",609584
"2766",-97.6841479,30.5190031,"150 w palm valley blvd, round rock, tx 78664, usa","78664","Round Rock","TX","Austin-Round Rock","Williamson County",254732
"2767",-97.4505168,32.7555645,"625 s cherry ln, white settlement, tx 76108, usa","76108","Fort Worth","TX","Dallas-Fort Worth-Arlington","Tarrant County",195638
"2768",-88.4738202,43.0859843,"1408 summit ave, oconomowoc, wi 53066, usa","53066","Oconomowoc","WI","Milwaukee-Waukesha-West Allis","Waukesha County",353849
"2769",-83.8799791,36.8667181,"us-25e scenic, barbourville, ky, usa","ky",NA,NA,NA,NA,NA
"2770",-86.4862686,30.3908107,"747 harbor blvd, destin, fl 32541, usa","32541","Destin","FL","Crestview-Fort Walton Beach-Destin","Okaloosa County",412835
"2771",-122.0363542,36.9876598,"350 encinal st, santa cruz, ca 95060, usa","95060","Santa Cruz","CA","Santa Cruz-Watsonville","Santa Cruz County",930531
"2772",-83.3159398,38.6018353,"104 market st, vanceburg, ky 41179, usa","41179","Vanceburg","KY","","Lewis County",67430
"2773",-118.1479942,34.1355629,"112 e california blvd, pasadena, ca 91105, usa","91105","Pasadena","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",1203353
"2774",-84.2678376,30.4668507,"1943 thomasville rd, tallahassee, fl 32303, usa","32303","Tallahassee","FL","Tallahassee","Leon County",154149
"2775",-84.9443404,32.4819201,"3201 macon rd #255bcolumbus, columbus, ga 31906, usa","31906","Columbus","GA","Columbus","Muscogee County",70934
"2776",-119.0407648,34.2191752,"267 arneill rd store 267, camarillo, ca 93010, usa","93010","Camarillo","CA","Oxnard-Thousand Oaks-Ventura","Ventura County",640388
"2777",-117.4085624,47.6533357,"130 e 3rd ave, spokane, wa 99202, usa","99202","Spokane","WA","Spokane-Spokane Valley","Spokane County",207752
"2778",-87.5314718,38.6611858,"1540 willow st, vincennes, in 47591, usa","47591","Vincennes","IN","Vincennes","Knox County",101307
"2779",-158.0867825,21.3317949,"488 kamokila blvd, kapolei, hi 96707, usa","96707","Kapolei","HI","Urban Honolulu","Honolulu County",647412
"2780",-78.9740725,33.87967,"conway, sc 29526, usa","29526","Conway","SC","Myrtle Beach-Conway-North Myrtle Beach","Horry County",176590
"2781",-98.6513954,29.4158753,"1739 sw loop 410, san antonio, tx 78227, usa","78227","San Antonio","TX","San Antonio-New Braunfels","Bexar County",133750
"2782",-93.7349404,41.6575193,"5355 nw 86th st, johnston, ia 50131, usa","50131","Johnston","IA","Des Moines-West Des Moines","Polk County",289718
"2783",-85.30478,29.814276,"210 monument ave, port st joe, fl 32456, usa","32456","Port Saint Joe","FL","Panama City","Gulf County",261867
"2784",-82.8085962,27.9171605,"1990 w bay dr, largo, fl 33770, usa","33770","Largo","FL","Tampa-St. Petersburg-Clearwater","Pinellas County",235432
"2785",-83.4938571,36.1135911,"125 w broadway blvd, jefferson city, tn 37760, usa","37760","Jefferson City","TN","Morristown","Jefferson County",156365
"2786",-77.1915742,38.2712007,"kings hwy, king george, va, usa","va",NA,NA,NA,NA,NA
"2787",-85.6513984,41.9443058,"215 us-131, three rivers, mi 49093, usa","49093","Three Rivers","MI","Sturgis","Saint Joseph County",144503
"2788",-83.421703,36.017658,"1040 tn-92, dandridge, tn 37725, usa","37725","Dandridge","TN","Morristown","Jefferson County",187790
"2789",-82.0858216,29.2003364,"3711 e silver springs blvd, ocala, fl 34470, usa","34470","Ocala","FL","Ocala","Marion County",138368
"2790",-85.975065,41.7402529,"120 sanford school rd e, elkhart, in 46514, usa","46514","Elkhart","IN","Elkhart-Goshen","Elkhart County",154250
"2791",-78.2966105,36.095313,"136 s bickett blvd, louisburg, nc 27549, usa","27549","Louisburg","NC","Raleigh","Franklin County",167087
"2792",-118.3641705,34.1520112,"10714 riverside dr, north hollywood, ca 91602, usa","91602","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",886445
"2793",-81.1863212,35.9139378,"606 7th st sw, taylorsville, nc 28681, usa","28681","Taylorsville","NC","Hickory-Lenoir-Morganton","Alexander County",161112
"2794",-111.9775402,33.7418591,"28255 n tatum blvd, cave creek, az 85331, usa","85331","Phoenix","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",512741
"2795",-80.4550876,41.2312832,"2986 e state st, hermitage, pa 16148, usa","16148","Hermitage","PA","Youngstown-Warren-Boardman","Mercer County",161717
"2796",-122.1503436,37.4368483,"churchill ave, palo alto, ca, usa","ca",NA,NA,NA,NA,NA
"2797",-79.8115078,35.8009171,"101 pointe s dr, randleman, nc 27317, usa","27317","Randleman","NC","Greensboro-High Point","Randolph County",152691
"2798",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2799",-122.6719674,42.1834358,"639 tolman creek rd, ashland, or 97520, usa","97520","Ashland","OR","Medford","Jackson County",463152
"2800",-83.3295791,44.4285985,"5122 n u.s. 23, oscoda, mi 48750, usa","48750","Oscoda","MI","","Iosco County",78691
"2801",-80.909798,35.804198,"1441 wilkesboro hwy, statesville, nc 28625, usa","28625","Statesville","NC","Charlotte-Concord-Gastonia","Iredell County",172600
"2802",-117.2046361,32.7505715,"3663 rosecrans st, san diego, ca 92110, usa","92110","San Diego","CA","San Diego-Carlsbad","San Diego County",689175
"2803",-95.4900705,30.4226469,"12466 interstate 45 n, willis, tx 77378, usa","77378","Willis","TX","Houston-The Woodlands-Sugar Land","Montgomery County",170612
"2804",-84.6098848,33.6126306,"5370 campbellton fairburn rd, fairburn, ga 30213, usa","30213","Fairburn","GA","Atlanta-Sandy Springs-Roswell","Fulton County",195374
"2805",-76.2799073,36.712628,"1101 cedar rd, chesapeake, va 23322, usa","23322","Chesapeake","VA","Virginia Beach-Norfolk-Newport News","Chesapeake City",363248
"2806",-77.0749514,41.7955092,"401 s main st, mansfield, pa 16933, usa","16933","Richmond Township","PA","","Tioga County",179542
"2807",-85.5804321,43.220399,"3595 17 mile rd ne, cedar springs, mi 49319, usa","49319","Cedar Springs","MI","Grand Rapids-Wyoming","Kent County",207189
"2808",-80.0670896,33.0370401,"900 channing way, goose creek, sc 29445, usa","29445","Goose Creek","SC","Charleston-North Charleston","Berkeley County",198030
"2809",-86.152246,34.205708,"1342 us-431, boaz, al 35957, usa","35957","Boaz","AL","Albertville","Marshall County",99030
"2810",-81.8397961,41.2281456,"1733 pearl rd, brunswick, oh 44212, usa","44212","Brunswick","OH","Cleveland-Elyria","Medina County",202520
"2811",-83.792523,38.6276459,"market place drive, maysville, ky 41056, usa","41056","Maysville","KY","Maysville","Mason County",87532
"2812",-119.7555334,34.4392469,"4001 state st, santa barbara, ca 93110, usa","93110","Santa Barbara","CA","Santa Maria-Santa Barbara","Santa Barbara County",1123348
"2813",-117.0420253,32.7722103,"70th st. trolley station, la mesa, ca 91942, usa","91942","La Mesa","CA","San Diego-Carlsbad","San Diego County",537032
"2814",-84.612523,34.0148089,"2500 cobb pkwy n, kennesaw, ga 30152, usa","30152","Kennesaw","GA","Atlanta-Sandy Springs-Roswell","Cobb County",294299
"2815",-84.845356,37.751794,"s college st, harrodsburg, ky 40330, usa","40330","Harrodsburg","KY","","Mercer County",128967
"2816",-82.3535597,26.969518,"398 n indiana ave, englewood, fl 34223, usa","34223","Englewood","FL","Punta Gorda","Charlotte County",264416
"2817",-91.7087579,35.2505621,"e race ave, searcy, ar 72143, usa","72143","Searcy","AR","Searcy","White County",135327
"2818",-81.1489929,36.1803709,"21 sparta rd, north wilkesboro, nc 28659, usa","28659","North Wilkesboro","NC","North Wilkesboro","Wilkes County",113612
"2819",-92.437501,41.0119529,"850 n quincy ave, ottumwa, ia 52501, usa","52501","Ottumwa","IA","Ottumwa","Wapello County",74292
"2820",-79.9343979,37.3225475,"4812 hollins rd, roanoke, va 24019, usa","24019","Roanoke","VA","Roanoke","Roanoke City",190443
"2821",-69.6325865,44.5495067,"10 concourse w, waterville, me 04901, usa","04901",NA,NA,NA,NA,NA
"2822",-121.3273114,38.63918,"4126 manzanita ave, carmichael, ca 95608, usa","95608","Carmichael","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County",426111
"2823",-80.5594212,35.0048053,"2115 w roosevelt blvd, monroe, nc 28110, usa","28110","Monroe","NC","Charlotte-Concord-Gastonia","Union County",227387
"2824",-79.4284552,36.0660477,"2320 maple ave, burlington, nc 27215, usa","27215","Burlington","NC","Burlington","Alamance County",171676
"2825",-80.855711,36.270094,"1457 n bridge st, elkin, nc 28621, usa","28621","Elkin","NC","Mount Airy","Surry County",131971
"2826",-84.3233475,30.4902609,"3416 n monroe st, tallahassee, fl 32303, usa","32303","Tallahassee","FL","Tallahassee","Leon County",154149
"2827",-97.9163635,29.8825839,"1005 tx-80, san marcos, tx 78666, usa","78666","San Marcos","TX","Austin-Round Rock","Hays County",232396
"2828",-122.8727475,38.6145493,"513 healdsburg ave, healdsburg, ca 95448, usa","95448","Healdsburg","CA","Santa Rosa","Sonoma County",749354
"2829",-122.6988974,38.448654,"1720 4th st, santa rosa, ca 95404, usa","95404","Santa Rosa","CA","Santa Rosa","Sonoma County",647775
"2830",-97.3743334,31.0609305,"4108 s 31st st, temple, tx 76502, usa","76502","Temple","TX","Killeen-Temple","Bell County",180888
"2831",-82.5481488,28.1870793,"16138 fl-54, odessa, fl 33556, usa","33556","Odessa","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County",414575
"2832",-80.0311364,32.7038689,"seabrook island, sc 29455, usa","29455","Charleston","SC","Charleston-North Charleston","Charleston County",411625
"2833",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2834",-97.3505586,32.650151,"2100 altamesa blvd, fort worth, tx 76134, usa","76134","Fort Worth","TX","Dallas-Fort Worth-Arlington","Tarrant County",176954
"2835",-85.4799339,32.6382604,"2900 e university dr #145auburn, auburn, al 36830, usa","36830","Auburn","AL","Auburn-Opelika","Lee County",260333
"2836",-94.6668056,38.8838427,"w 135th st, overland park, ks 66223, usa","66223","Overland Park","KS","Kansas City","Johnson County",346453
"2837",-85.2760466,42.3358569,"4820 wayne rd, battle creek, mi 49037, usa","49037","Battle Creek","MI","Battle Creek","Calhoun County",74203
"2838",-87.3248287,41.4653553,"8415 georgia st, merrillville, in 46410, usa","46410","Merrillville","IN","Chicago-Naperville-Elgin","Lake County",162237
"2839",-117.020433,32.7895876,"6127 lake murray blvd, la mesa, ca 91942, usa","91942","La Mesa","CA","San Diego-Carlsbad","San Diego County",537032
"2840",-84.5604984,38.1899248,"1002 lexington rd ste 8, georgetown, ky 40324, usa","40324","Georgetown","KY","Lexington-Fayette","Scott County",200957
"2841",-81.277434,40.8347196,"1704 w main st, louisville, oh 44641, usa","44641","Louisville","OH","Canton-Massillon","Stark County",154933
"2842",-84.0478658,34.3578094,"800 ga-400, dawsonville, ga 30534, usa","30534","Dawsonville","GA","Atlanta-Sandy Springs-Roswell","Dawson County",250898
"2843",-84.3283203,30.4406496,"2551 w pensacola st, tallahassee, fl 32304, usa","32304","Tallahassee","FL","Tallahassee","Leon County",92870
"2844",-95.2517796,30.039602,"22614 tx-494 loop, humble, tx 77339, usa","77339","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",209555
"2845",-98.5345873,29.3552547,"2514 sw military dr, san antonio, tx 78224, usa","78224","San Antonio","TX","San Antonio-New Braunfels","Bexar County",140446
"2846",-81.5524154,41.0122198,"3235 manchester rd, akron, oh 44319, usa","44319","Portage Lakes","OH","Akron","Summit County",158107
"2847",-71.08,42.3311111,"1010 harrison ave, boston, ma 02119, usa","02119",NA,NA,NA,NA,NA
"2848",-69.1004496,44.1225955,"202 camden st, rockland, me 04841, usa","04841",NA,NA,NA,NA,NA
"2849",-89.147416,30.8451728,"1045 e frontage dr unit d, wiggins, ms 39577, usa","39577","Wiggins","MS","","Stone County",104332
"2850",-82.9281175,40.1173862,"320 s state st, westerville, oh 43081, usa","43081","Westerville","OH","Columbus","Franklin County",248409
"2851",-95.371791,29.5568834,"9811 broadway st, pearland, tx 77584, usa","77584","Pearland","TX","Houston-The Woodlands-Sugar Land","Brazoria County",273226
"2852",-97.6026539,30.453709,"1701 farm to market 685, pflugerville, tx 78660, usa","78660","Pflugerville","TX","Austin-Round Rock","Travis County",270712
"2853",-112.3308998,33.6235351,"14063 grand ave, el mirage, az 85335, usa","85335","El Mirage","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",219060
"2854",-97.4716171,35.6386686,"777 e 15th st, edmond, ok 73013, usa","73013","Edmond","OK","Oklahoma City","Oklahoma County",226220
"2855",-76.6566696,39.2251052,"800 central ave, linthicum heights, md 21090, usa","21090","Linthicum Heights","MD","Baltimore-Columbia-Towson","Anne Arundel County",305807
"2856",-95.885568,36.074141,"8228 e 61st st, tulsa, ok 74133, usa","74133","Tulsa","OK","Tulsa","Tulsa County",193461
"2857",-74.3978736,40.4467678,"415 nj-18, east brunswick, nj 08816, usa","08816",NA,NA,NA,NA,NA
"2858",-76.559338,39.515765,"3433 sweet air rd, phoenix, md 21131, usa","21131","Phoenix","MD","Baltimore-Columbia-Towson","Baltimore County",526374
"2859",-90.3315085,38.506202,"18 s county center way, st. louis, mo 63129, usa","63129","Oakville","MO","St. Louis","Saint Louis County",235203
"2860",-80.3089496,40.9685329,"2611 ellwood rd, new castle, pa 16101, usa","16101","New Castle","PA","New Castle","Lawrence County",70754
"2861",-88.0714521,30.7978197,"1016 hwy 43 s, saraland, al 36571, usa","36571","Saraland","AL","Mobile","Mobile County",151674
"2862",-88.810016,43.4907276,"130 frances ln, beaver dam, wi 53916, usa","53916","Beaver Dam","WI","Beaver Dam","Dodge County",156914
"2863",-111.7447909,33.30039,"2756 s market st, gilbert, az 85295, usa","85295","Gilbert","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",353430
"2864",-122.7437223,38.4290272,"2007 sebastopol rd, santa rosa, ca 95407, usa","95407","Santa Rosa","CA","Santa Rosa","Sonoma County",524181
"2865",-95.1103941,29.5736785,"2411 bay area blvd, houston, tx 77058, usa","77058","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",197769
"2866",-82.8025476,40.7401038,"753 carter dr, galion, oh 44833, usa","44833","Galion","OH","Bucyrus","Crawford County",78959
"2867",-156.498268,20.887832,"60 kanoa st, wailuku, hi 96793, usa","96793","Wailuku","HI","Kahului-Wailuku-Lahaina","Maui County",629276
"2868",-77.100557,38.869804,"10 s glebe rd, arlington, va 22204, usa","22204","Arlington","VA","Washington-Arlington-Alexandria","Arlington County",546960
"2869",-117.8438954,33.9061386,"1101 e imperial hwy, placentia, ca 92870, usa","92870","Placentia","CA","Los Angeles-Long Beach-Anaheim","Orange County",715490
"2870",-82.4478135,35.3357843,"1717 4 seasons blvd, hendersonville, nc 28792, usa","28792","Hendersonville","NC","Asheville","Henderson County",234022
"2871",-86.0171464,42.8281489,"9479 riley st, zeeland, mi 49464, usa","49464","Zeeland","MI","Grand Rapids-Wyoming","Ottawa County",236416
"2872",-78.6950576,42.8688779,"4779 transit rd, depew, ny 14043, usa","14043","Depew","NY","Buffalo-Cheektowaga-Niagara Falls","Erie County",157810
"2873",-80.0557599,34.3512355,"s 4th st, south carolina 29550, usa","29550","Hartsville","SC","Florence","Darlington County",102061
"2874",-79.8779078,36.6560069,"2470 greensboro rd, martinsville, va 24112, usa","24112","Martinsville","VA","Martinsville","Henry County",76436
"2875",-80.7027459,32.2123432,"mathews dr, hilton head island, sc 29926, usa","29926","Hilton Head Island","SC","Hilton Head Island-Bluffton-Beaufort","Beaufort County",430700
"2876",-73.6194544,45.5349189,"7250 boul st-laurent, montréal, qc h2r 2x9, canada","canada",NA,NA,NA,NA,NA
"2877",-77.4456358,41.1321399,"120 e walnut st store 120 e, lock haven, pa 17745, usa","17745","Lock Haven","PA","Lock Haven","Clinton County",146768
"2878",-79.6569494,37.0798056,"4975 scruggs rd, moneta, va 24121, usa","24121","Moneta","VA","Lynchburg","Bedford County",348701
"2879",-93.522539,44.8627676,"80 w 78th st, chanhassen, mn 55317, usa","55317","Chanhassen","MN","Minneapolis-St. Paul-Bloomington","Carver County",387883
"2880",-97.4257776,35.8735103,"501 s division st, guthrie, ok 73044, usa","73044","Guthrie","OK","Oklahoma City","Logan County",145743
"2881",-93.7664451,41.6427228,"4520 nw urbandale dr, des moines, ia 50322, usa","50322","Urbandale","IA","Des Moines-West Des Moines","Polk County",213866
"2882",-116.879609,33.0351996,"1676 main st, ramona, ca 92065, usa","92065","Ramona","CA","San Diego-Carlsbad","San Diego County",543126
"2883",-103.8023366,40.2536243,"110 w platte ave, fort morgan, co 80701, usa","80701","Fort Morgan","CO","Fort Morgan","Morgan County",217848
"2884",-121.2899989,38.695377,"7120 auburn blvd, citrus heights, ca 95610, usa","95610","Citrus Heights","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County",378529
"2885",-78.580585,33.9140118,"70 emerson bay rd, calabash, nc 28467, usa","28467","Carolina Shores","NC","Myrtle Beach-Conway-North Myrtle Beach","Brunswick County",199510
"2886",-87.2774152,38.0497922,"320 w main st, boonville, in 47601, usa","47601","Boonville","IN","Evansville","Warrick County",137313
"2887",-78.9874654,42.6990053,"6914 erie rd, derby, ny 14047, usa","14047","Evans","NY","Buffalo-Cheektowaga-Niagara Falls","Erie County",158253
"2888",-76.786105,40.321568,"6033 allentown blvd, harrisburg, pa 17112, usa","17112","Lower Paxton Township","PA","Harrisburg-Carlisle","Dauphin County",225726
"2889",-84.2138406,30.5660455,"6810 thomasville rd, tallahassee, fl 32312, usa","32312","Tallahassee","FL","Tallahassee","Leon County",307218
"2890",-118.5028635,34.4191684,"26599 golden valley rd, santa clarita, ca 91350, usa","91350","Santa Clarita","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",573721
"2891",-119.0439243,35.4113738,"1115 olive dr, bakersfield, ca 93308, usa","93308","Oildale","CA","Bakersfield","Kern County",220691
"2892",-122.7199897,38.3494736,"476 rohnert park expy, rohnert park, ca 94928, usa","94928","Rohnert Park","CA","Santa Rosa","Sonoma County",560766
"2893",-97.6765157,31.148223,"killeen, tx 76543, usa","76543","Killeen","TX","Killeen-Temple","Bell County",100721
"2894",-79.7923249,36.0600579,"1235 s eugene st, greensboro, nc 27406, usa","27406","Greensboro","NC","Greensboro-High Point","Guilford County",135032
"2895",-82.4236428,40.036513,"550 hopewell dr, heath, oh 43056, usa","43056","Heath","OH","Columbus","Licking County",177405
"2896",-88.2834462,42.2113448,"1016 central park dr, crystal lake, il 60014, usa","60014","Crystal Lake","IL","Chicago-Naperville-Elgin","McHenry County",225065
"2897",-84.0908794,34.2510007,"2655 freedom pkwy, cumming, ga 30041, usa","30041","Cumming","GA","Atlanta-Sandy Springs-Roswell","Forsyth County",377002
"2898",-91.8924482,42.4497544,"300 enterprise ct #300, independence, ia 50644, usa","50644","Independence","IA","","Buchanan County",141519
"2899",-76.7643374,39.2876579,"6600 baltimore national pike, catonsville, md 21228, usa","21228","Catonsville","MD","Baltimore-Columbia-Towson","Baltimore County",315166
"2900",-81.6900778,41.5034489,"1360 e 9th st #550cleveland, cleveland, oh 44114, usa","44114","Cleveland","OH","Cleveland-Elyria","Cuyahoga County",121283
"2901",-119.7057036,34.4182497,"302 w carrillo st ste 302 w, santa barbara, ca 93101, usa","93101","Santa Barbara","CA","Santa Maria-Santa Barbara","Santa Barbara County",887720
"2902",-79.4215188,36.5734843,"760 w main st, danville, va 24541, usa","24541","Danville","VA","Danville","Danville City",86220
"2903",-87.150471,35.9430316,"2714 fairview blvd, fairview, tn 37062, usa","37062","Fairview","TN","Nashville-Davidson--Murfreesboro--Franklin","Williamson County",290123
